"id"	"sl"	"tl"	"subcorpus"	"year"	"type"	"type_adv"	"phase"	"tokens"	"sents"
"FR-DA_2001_0146"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2009	68
"FR-DA_2001_0147"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2013	79
"FR-DA_2001_0148"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2005	82
"FR-DA_2001_0151"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2036	81
"FR-DA_2001_0152"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2004	80
"FR-DA_2001_0155"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2007	92
"FR-DA_2001_0156"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2010	85
"FR-DA_2001_0157"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2008	82
"FR-DA_2001_0158"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2022	87
"FR-DA_2001_0159"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2003	82
"FR-DA_2001_0160"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2073	81
"FR-DA_2001_0161"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2043	76
"FR-DA_2001_0162"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2004	77
"FR-DA_2001_0163"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2010	84
"FR-DA_2001_0164"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2040	77
"FR-DA_2001_0168"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2011	83
"FR-DA_2001_0170"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2018	74
"FR-DA_2001_0171"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2036	76
"FR-DA_2001_0173"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2053	75
"FR-DA_2001_0174"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2018	89
"FR-DA_2001_0175"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2022	90
"FR-DA_2001_0179"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2012	98
"FR-DA_2001_0180"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2040	74
"FR-DA_2001_0181"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2012	60
"FR-DA_2001_0182"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2049	67
"FR-DA_2001_0183"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2002	76
"FR-DA_2001_0185"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2000	79
"FR-DA_2001_0186"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2015	76
"FR-DA_2001_0188"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2002	69
"FR-DA_2001_0189"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2014	72
"FR-DA_2001_0190"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2031	80
"FR-DA_2001_0191"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2001	92
"FR-DA_2001_0192"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2008	77
"FR-DA_2001_0193"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2010	80
"FR-DA_2001_0194"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2009	77
"FR-DA_2001_0195"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2041	75
"FR-DA_2001_0196"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2004	82
"FR-DA_2001_0197"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2020	74
"FR-DA_2001_0198"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2011	85
"FR-DA_2001_0199"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2008	59
"FR-DA_2001_0200"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2006	77
"FR-DA_2001_0202"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2000	72
"FR-DA_2001_0203"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2016	72
"FR-DA_2001_0204"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2024	70
"FR-DA_2001_0205"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2007	74
"FR-DA_2001_0206"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2011	90
"FR-DA_2001_0207"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2001	86
"FR-DA_2001_0208"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2009	90
"FR-DA_2001_0209"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2018	77
"FR-DA_2001_0210"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2031	68
"FR-DA_2001_0211"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2004	82
"FR-DA_2001_0212"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2024	88
"FR-DA_2001_0213"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2023	67
"FR-DA_2001_0214"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2016	68
"FR-DA_2001_0215"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2017	79
"FR-DA_2001_0216"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2027	90
"FR-DA_2001_0217"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2025	83
"FR-DA_2001_0218"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2005	79
"FR-DA_2001_0219"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2033	81
"FR-DA_2001_0221"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2023	64
"FR-DA_2001_0222"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2014	86
"FR-DA_2001_0223"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2020	68
"FR-DA_2001_0224"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2009	100
"FR-DA_2001_0225"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2004	85
"FR-DA_2001_0227"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2022	90
"FR-DA_2001_0228"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2013	84
"FR-DA_2001_0229"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2018	79
"FR-DA_2001_0230"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2033	78
"FR-DA_2001_0231"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2012	71
"FR-DA_2001_0232"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2028	77
"FR-DA_2001_0234"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2002	72
"FR-DA_2001_0235"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2000	75
"FR-DA_2001_0236"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2026	71
"FR-DA_2001_0238"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2018	82
"FR-DA_2001_0239"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2018	72
"FR-DA_2001_0241"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2041	61
"FR-DA_2001_0242"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2008	66
"FR-DA_2001_0243"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2004	84
"FR-DA_2001_0244"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2023	77
"FR-DA_2001_0245"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2022	59
"FR-DA_2001_0251"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2004	72
"FR-DA_2001_0252"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2024	79
"FR-DA_2001_0253"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2013	63
"FR-DA_2001_0254"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2021	72
"FR-DA_2001_0255"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2008	88
"FR-DA_2001_0256"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2016	82
"FR-DA_2001_0257"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2003	75
"FR-DA_2001_0258"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2040	79
"FR-DA_2001_0259"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2013	80
"FR-DA_2001_0261"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2033	71
"FR-DA_2001_0262"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2009	82
"FR-DA_2001_0264"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2017	74
"FR-DA_2001_0267"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2001	79
"FR-DA_2001_0268"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2000	79
"FR-DA_2001_0269"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2012	89
"FR-DA_2001_0270"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2011	91
"FR-DA_2001_0271"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2000	91
"FR-DA_2001_0272"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2003	66
"FR-DA_2001_0275"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2048	84
"FR-DA_2001_0276"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2015	71
"FR-DA_2001_0277"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2019	77
"FR-DA_2001_0278"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2019	85
"FR-DA_2001_0279"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2039	80
"FR-DA_2001_0280"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2007	78
"FR-DA_2001_0281"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2025	75
"FR-DA_2001_0283"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2008	92
"FR-DA_2001_0284"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2012	82
"FR-DA_2001_0285"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2019	82
"FR-DA_2001_0286"	"FR"	"DA"	"FR-DA"	"2001"	"TRANS"	"T_DIR"	"BEFORE"	2028	82
"FR-DA_2002_0003"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2045	95
"FR-DA_2002_0004"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2006	71
"FR-DA_2002_0006"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2007	77
"FR-DA_2002_0007"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2011	81
"FR-DA_2002_0009"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2021	74
"FR-DA_2002_0010"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2038	66
"FR-DA_2002_0012"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2005	76
"FR-DA_2002_0013"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2022	71
"FR-DA_2002_0014"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2049	85
"FR-DA_2002_0015"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2001	85
"FR-DA_2002_0016"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2010	75
"FR-DA_2002_0017"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2010	71
"FR-DA_2002_0018"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2011	87
"FR-DA_2002_0019"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2027	78
"FR-DA_2002_0020"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2009	74
"FR-DA_2002_0021"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2030	86
"FR-DA_2002_0023"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2020	74
"FR-DA_2002_0025"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2015	92
"FR-DA_2002_0026"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2015	66
"FR-DA_2002_0027"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2008	67
"FR-DA_2002_0028"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2007	81
"FR-DA_2002_0029"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2011	79
"FR-DA_2002_0030"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2008	81
"FR-DA_2002_0031"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2009	90
"FR-DA_2002_0032"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2056	69
"FR-DA_2002_0034"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2002	75
"FR-DA_2002_0035"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2015	67
"FR-DA_2002_0036"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2006	79
"FR-DA_2002_0037"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2024	69
"FR-DA_2002_0038"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2004	72
"FR-DA_2002_0039"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2022	97
"FR-DA_2002_0041"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2006	71
"FR-DA_2002_0043"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2036	58
"FR-DA_2002_0044"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2005	81
"FR-DA_2002_0045"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2031	84
"FR-DA_2002_0047"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2031	64
"FR-DA_2002_0052"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2017	71
"FR-DA_2002_0053"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2003	60
"FR-DA_2002_0054"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2016	67
"FR-DA_2002_0056"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2035	83
"FR-DA_2002_0057"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2016	76
"FR-DA_2002_0060"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2006	81
"FR-DA_2002_0061"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2028	68
"FR-DA_2002_0063"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2029	75
"FR-DA_2002_0064"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2017	80
"FR-DA_2002_0065"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2011	85
"FR-DA_2002_0066"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2033	74
"FR-DA_2002_0067"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2017	68
"FR-DA_2002_0070"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2011	77
"FR-DA_2002_0071"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2015	89
"FR-DA_2002_0073"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2016	79
"FR-DA_2002_0075"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2006	95
"FR-DA_2002_0076"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2009	80
"FR-DA_2002_0077"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2006	83
"FR-DA_2002_0078"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2001	72
"FR-DA_2002_0079"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2021	77
"FR-DA_2002_0080"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2011	67
"FR-DA_2002_0081"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2014	72
"FR-DA_2002_0082"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2000	82
"FR-DA_2002_0084"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2037	78
"FR-DA_2002_0085"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2019	86
"FR-DA_2002_0086"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2004	66
"FR-DA_2002_0087"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2044	102
"FR-DA_2002_0088"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2006	64
"FR-DA_2002_0089"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2025	75
"FR-DA_2002_0090"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2015	70
"FR-DA_2002_0093"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2013	104
"FR-DA_2002_0095"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2017	72
"FR-DA_2002_0096"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2017	83
"FR-DA_2002_0098"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2044	94
"FR-DA_2002_0100"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2018	62
"FR-DA_2002_0101"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2006	73
"FR-DA_2002_0102"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2038	75
"FR-DA_2002_0104"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2009	79
"FR-DA_2002_0105"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2011	71
"FR-DA_2002_0107"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2014	63
"FR-DA_2002_0108"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2008	74
"FR-DA_2002_0109"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2031	63
"FR-DA_2002_0110"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2021	67
"FR-DA_2002_0111"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2048	85
"FR-DA_2002_0112"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2001	67
"FR-DA_2002_0113"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2024	71
"FR-DA_2002_0114"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2008	84
"FR-DA_2002_0115"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2007	78
"FR-DA_2002_0117"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2034	68
"FR-DA_2002_0118"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2018	63
"FR-DA_2002_0119"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2013	74
"FR-DA_2002_0121"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2044	70
"FR-DA_2002_0123"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2003	81
"FR-DA_2002_0125"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2003	82
"FR-DA_2002_0126"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2003	86
"FR-DA_2002_0128"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2013	67
"FR-DA_2002_0130"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2026	68
"FR-DA_2002_0131"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2010	84
"FR-DA_2002_0132"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2001	77
"FR-DA_2002_0133"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2006	74
"FR-DA_2002_0134"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2002	63
"FR-DA_2002_0136"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2000	77
"FR-DA_2002_0137"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2020	83
"FR-DA_2002_0138"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2003	73
"FR-DA_2002_0139"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2009	74
"FR-DA_2002_0140"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2013	80
"FR-DA_2002_0141"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2017	85
"FR-DA_2002_0142"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2000	78
"FR-DA_2002_0143"	"FR"	"DA"	"FR-DA"	"2002"	"TRANS"	"T_DIR"	"BEFORE"	2016	76
